POLYCLINIQUE SAINT LAURENT;CS 10610;320 AVENUE DU GENERAL PATTON;;35706;RENNES;0299256500;2;chirurgie
POLYCLINIQUE SAINT LAURENT;CS 10610;320 AVENUE DU GENERAL PATTON;;35706;RENNES;0299256500;2;insuffisance cardiaque
CENTRE CLINICAL SA;CS 42510 SOYAUX;2 CHEMIN DE FREGENEUIL;;16025;ANGOULEME CEDEX;0545978800;2;chirurgie
CENTRE CLINICAL SA;CS 42510 SOYAUX;2 CHEMIN DE FREGENEUIL;;16025;ANGOULEME CEDEX;0545978800;2;maternité
CLINIQUE DE LA MARCHE GUERET;BP 09;57 AVENUE DU BERRY;;23000;GUERET;0826399910;2;chirurgie
CLINIQUE SAINTE MARTHE DIJON;;56 RUE DE LA PREFECTURE;;21000;DIJON;0380747400;2;maternité
CLINIQUE MEDICAL CHIRURGICAL CHENOVE;;42 BOULEVARD HENRI BAZIN;;21300;CHENOVE;0380586300;2;chirurgie
CENTRE HOSPITALIER GUERET;BP 159;39 AVENUE SENATORERIE;;23011;GUERET CEDEX;0555517000;1;AVC
CENTRE HOSPITALIER GUERET;BP 159;39 AVENUE SENATORERIE;;23011;GUERET CEDEX;0555517000;1;chirurgie
CENTRE HOSPITALIER GUERET;BP 159;39 AVENUE SENATORERIE;;23011;GUERET CEDEX;0555517000;1;insuffisance cardiaque
CENTRE HOSPITALIER GUERET;BP 159;39 AVENUE SENATORERIE;;23011;GUERET CEDEX;0555517000;1;maternité
CENTRE HOSPITALIER INTERCOMMUNAL DU PAYS DE COGNAC SSR;;65 AVENUE D ANGOULEME;;16112;COGNAC CEDEX;0545367575;1;BPCO
CENTRE HOSPITALIER INTERCOMMUNAL DU PAYS DE COGNAC SSR;;65 AVENUE D ANGOULEME;;16112;COGNAC CEDEX;0545367575;1;insuffisance cardiaque
CENTRE HOSPITALIER INTERCOMMUNAL DU PAYS DE COGNAC SSR;;65 AVENUE D ANGOULEME;;16112;COGNAC CEDEX;0545367575;1;maternité
ETABLISSEMENT DE SOINS PASTEUR ROYAN;LIEU-DIT "MAINE-BAQUET";222 AVENUE DE ROCHEFORT;;17201;ROYAN;0546222222;2;Personnes Agées
ETABLISSEMENT DE SOINS PASTEUR ROYAN;LIEU-DIT "MAINE-BAQUET";222 AVENUE DE ROCHEFORT;;17201;ROYAN;0546222222;2;chirurgie
CLINIQUE DU MAIL LA ROCHELLE;BP 1006;96 ALLEE DU MAIL;;17028;LA ROCHELLE CEDEX;0546002813;2;chirurgie
CLINIQUE DU MAIL LA ROCHELLE;BP 1006;96 ALLEE DU MAIL;;17028;LA ROCHELLE CEDEX;0546002813;2;maternité
POLYCLINIQUE SAINT GEORGES;;32 BOULEVARD DE LATTRE DE TASSIGNY;;17110;ST GEORGES DE DIDONNE;0546050794;2;Personnes Agées
POLYCLINIQUE SAINT GEORGES;;32 BOULEVARD DE LATTRE DE TASSIGNY;;17110;ST GEORGES DE DIDONNE;0546050794;2;chirurgie
POLYCLINIQUE SAINT GEORGES;;32 BOULEVARD DE LATTRE DE TASSIGNY;;17110;ST GEORGES DE DIDONNE;0546050794;2;insuffisance cardiaque
CLINIQUE RICHELIEU SAINTES;BP 79;22 RUE MONTLOUIS;;17103;SAINTES CEDEX;0546905800;2;Personnes Agées
CLINIQUE RICHELIEU SAINTES;BP 79;22 RUE MONTLOUIS;;17103;SAINTES CEDEX;0546905800;2;chirurgie
CENTRE HOSPITALIER DE BERGERAC;B.P. 820;9 AVENUE CALMETTE;;24108;BERGERAC CEDEX;0553638888;1;chirurgie
CENTRE HOSPITALIER DE BERGERAC;B.P. 820;9 AVENUE CALMETTE;;24108;BERGERAC CEDEX;0553638888;1;insuffisance cardiaque
CENTRE HOSPITALIER DE BERGERAC;B.P. 820;9 AVENUE CALMETTE;;24108;BERGERAC CEDEX;0553638888;1;maternité
CENTRE HOSPITALIER DE PERIGUEUX;B.P. 9052;80 AVENUE GEORGES POMPIDOU;;24019;PERIGUEUX CEDEX;0553452525;1;Personnes Agées
CENTRE HOSPITALIER DE PERIGUEUX;B.P. 9052;80 AVENUE GEORGES POMPIDOU;;24019;PERIGUEUX CEDEX;0553452525;1;chirurgie
CENTRE HOSPITALIER DE PERIGUEUX;B.P. 9052;80 AVENUE GEORGES POMPIDOU;;24019;PERIGUEUX CEDEX;0553452525;1;insuffisance cardiaque
CENTRE HOSPITALIER DE PERIGUEUX;B.P. 9052;80 AVENUE GEORGES POMPIDOU;;24019;PERIGUEUX CEDEX;0553452525;1;maternité
CLINIQUE SAINT FRANCOIS;B.P. 299;22 AVENUE MARCEL LEMOINE;;36006;CHATEAUROUX CEDEX;0254536014;2;Personnes Agées
CLINIQUE SAINT FRANCOIS;B.P. 299;22 AVENUE MARCEL LEMOINE;;36006;CHATEAUROUX CEDEX;0254536014;2;chirurgie
CLINIQUE MEDIPOLE GARONNE;CS 14364;45 RUE DE GIRONIS;;31036;TOULOUSE CEDEX 1;0562132828;2;chirurgie
CLINIQUE DES CEDRES;;CHATEAU D ALLIEZ;;31700;CORNEBARRIEU;0562133131;2;insuffisance cardiaque
HOPITAL JOSEPH DUCUING;BP53160;15 RUE VARSOVIE;;31027;TOULOUSE CEDEX 3;0561773400;1;Personnes Agées
HOPITAL JOSEPH DUCUING;BP53160;15 RUE VARSOVIE;;31027;TOULOUSE CEDEX 3;0561773400;1;chirurgie
HOPITAL JOSEPH DUCUING;BP53160;15 RUE VARSOVIE;;31027;TOULOUSE CEDEX 3;0561773400;1;maternité
HOPITAL GARDEROSE;B.P. 199;70 RUE REAUX;;33505;LIBOURNE CEDEX;0557553434;1;Personnes Agées
HOPITAL GARDEROSE;B.P. 199;70 RUE REAUX;;33505;LIBOURNE CEDEX;0557553434;1;chirurgie
CLINIQUE SAINT GATIEN TOURS;BP 4203;2 PLACE DE LA CATHEDRALE;;37042;TOURS CEDEX;0247211515;2;Personnes Agées
CLINIQUE SAINT GATIEN TOURS;BP 4203;2 PLACE DE LA CATHEDRALE;;37042;TOURS CEDEX;0247211515;2;chirurgie
CLINIQUE SAINT GATIEN TOURS;BP 4203;2 PLACE DE LA CATHEDRALE;;37042;TOURS CEDEX;0247211515;2;insuffisance cardiaque
CLINIQUE DE L ALLIANCE SAINT CYR LOIRE;BP 30729;1 BOULEVARD ALFRED NOBEL;;37542;ST CYR SUR LOIRE CEDEX;0247883737;2;BPCO
CLINIQUE DE L ALLIANCE SAINT CYR LOIRE;BP 30729;1 BOULEVARD ALFRED NOBEL;;37542;ST CYR SUR LOIRE CEDEX;0247883737;2;Personnes Agées
CLINIQUE DE L ALLIANCE SAINT CYR LOIRE;BP 30729;1 BOULEVARD ALFRED NOBEL;;37542;ST CYR SUR LOIRE CEDEX;0247883737;2;chirurgie
CLINIQUE DE L ALLIANCE SAINT CYR LOIRE;BP 30729;1 BOULEVARD ALFRED NOBEL;;37542;ST CYR SUR LOIRE CEDEX;0247883737;2;insuffisance cardiaque
CHRU BRETONNEAU TOURS;;2 BOULEVARD TONNELE;;37044;TOURS CEDEX;0247474747;1;AVC
CHRU BRETONNEAU TOURS;;2 BOULEVARD TONNELE;;37044;TOURS CEDEX;0247474747;1;BPCO
CHRU BRETONNEAU TOURS;;2 BOULEVARD TONNELE;;37044;TOURS CEDEX;0247474747;1;Personnes Agées
CHRU BRETONNEAU TOURS;;2 BOULEVARD TONNELE;;37044;TOURS CEDEX;0247474747;1;chirurgie
CHRU BRETONNEAU TOURS;;2 BOULEVARD TONNELE;;37044;TOURS CEDEX;0247474747;1;insuffisance cardiaque
CHRU BRETONNEAU TOURS;;2 BOULEVARD TONNELE;;37044;TOURS CEDEX;0247474747;1;maternité
CHRU TROUSSEAU CHAMBRAY;;AVENUE DE LA REPUBLIQUE;;37170;CHAMBRAY LES TOURS;0247474747;1;AVC
CHRU TROUSSEAU CHAMBRAY;;AVENUE DE LA REPUBLIQUE;;37170;CHAMBRAY LES TOURS;0247474747;1;BPCO
CHRU TROUSSEAU CHAMBRAY;;AVENUE DE LA REPUBLIQUE;;37170;CHAMBRAY LES TOURS;0247474747;1;Personnes Agées
CHRU TROUSSEAU CHAMBRAY;;AVENUE DE LA REPUBLIQUE;;37170;CHAMBRAY LES TOURS;0247474747;1;chirurgie
CHRU TROUSSEAU CHAMBRAY;;AVENUE DE LA REPUBLIQUE;;37170;CHAMBRAY LES TOURS;0247474747;1;insuffisance cardiaque
CHRU TROUSSEAU CHAMBRAY;;AVENUE DE LA REPUBLIQUE;;37170;CHAMBRAY LES TOURS;0247474747;1;maternité
CHIC CHETEAU RENAULT HEP DR J DELANEAU;;37 BOULEVARD JULES JORAN;;37110;CHATEAU RENAULT;0247233333;1;chirurgie
CHIC AMBOISE HEPITAL ROBERT DEBRE;BP 329;RUE DES URSULINES;;37403;AMBOISE CEDEX;0247233333;1;chirurgie
CHIC AMBOISE HEPITAL ROBERT DEBRE;BP 329;RUE DES URSULINES;;37403;AMBOISE CEDEX;0247233333;1;insuffisance cardiaque
CHIC AMBOISE HEPITAL ROBERT DEBRE;BP 329;RUE DES URSULINES;;37403;AMBOISE CEDEX;0247233333;1;maternité
POLYCLINIQUE DE GASCOGNE;;55 AVENUE SAMBRE ET MEUSE;;32000;AUCH;0562606767;2;chirurgie
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;;1 RUE DE LA MARNE;;35400;ST MALO;0299212121;1;AVC
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;;1 RUE DE LA MARNE;;35400;ST MALO;0299212121;1;BPCO
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;;1 RUE DE LA MARNE;;35400;ST MALO;0299212121;1;Personnes Agées
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;;1 RUE DE LA MARNE;;35400;ST MALO;0299212121;1;chirurgie
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;;1 RUE DE LA MARNE;;35400;ST MALO;0299212121;1;insuffisance cardiaque
CENTRE HOSPITALIER BROUSSAIS SAINT MALO;;1 RUE DE LA MARNE;;35400;ST MALO;0299212121;1;maternité
CENTRE HOSPITALIER FOUGERES;;133 RUE DE LA FORET;;35305;FOUGERES;0299947000;1;BPCO
CENTRE HOSPITALIER FOUGERES;;133 RUE DE LA FORET;;35305;FOUGERES;0299947000;1;Personnes Agées
CENTRE HOSPITALIER FOUGERES;;133 RUE DE LA FORET;;35305;FOUGERES;0299947000;1;chirurgie
CENTRE HOSPITALIER FOUGERES;;133 RUE DE LA FORET;;35305;FOUGERES;0299947000;1;insuffisance cardiaque
CENTRE HOSPITALIER FOUGERES;;133 RUE DE LA FORET;;35305;FOUGERES;0299947000;1;maternité
CENTRE HOSPITALIER DE REDON;B.P.139;8 AVENUE ETIENNE GASCON;;35603;REDON;0299717171;1;BPCO
CENTRE HOSPITALIER DE REDON;B.P.139;8 AVENUE ETIENNE GASCON;;35603;REDON;0299717171;1;chirurgie
CENTRE HOSPITALIER DE REDON;B.P.139;8 AVENUE ETIENNE GASCON;;35603;REDON;0299717171;1;insuffisance cardiaque
CENTRE HOSPITALIER DE REDON;B.P.139;8 AVENUE ETIENNE GASCON;;35603;REDON;0299717171;1;maternité
CENTRE HOSPITALIER VITRE;;30 ROUTE RENNES;;35500;VITRE;0299741414;1;BPCO
CENTRE HOSPITALIER VITRE;;30 ROUTE RENNES;;35500;VITRE;0299741414;1;Personnes Agées
CENTRE HOSPITALIER VITRE;;30 ROUTE RENNES;;35500;VITRE;0299741414;1;chirurgie
CENTRE HOSPITALIER VITRE;;30 ROUTE RENNES;;35500;VITRE;0299741414;1;insuffisance cardiaque
CENTRE HOSPITALIER VITRE;;30 ROUTE RENNES;;35500;VITRE;0299741414;1;maternité
ETPUBLICSANTEDELOMAGNESITEDEFLEURANCE;BP 39;RUE SAINT LAURENT;;32502;FLEURANCE CEDEX;0562642000;1;Personnes Agées
CENTRE HOSPITALIER D AUCH;BP 382;ROUTE DE TARBES;;32008;AUCH CEDEX;0562613232;1;Personnes Agées
CENTRE HOSPITALIER D AUCH;BP 382;ROUTE DE TARBES;;32008;AUCH CEDEX;0562613232;1;chirurgie
CENTRE HOSPITALIER D AUCH;BP 382;ROUTE DE TARBES;;32008;AUCH CEDEX;0562613232;1;insuffisance cardiaque
CENTRE HOSPITALIER D AUCH;BP 382;ROUTE DE TARBES;;32008;AUCH CEDEX;0562613232;1;maternité
CENTRE HOSPITALIER I EX H L DE LOMBEZ SAMATAN;;1 RUE DES RELIGIEUSES;;32220;LOMBEZ;0562620707;1;Personnes Agées
CLINIQUE MUTUALISTE DU MEDOC;CS 70083;64 RUE ARISTIDE BRIAND;;33341;LESPARRE MEDOC CEDEX;0556731000;1;chirurgie
CLINIQUE MUTUALISTE DE PESSAC;BOITE POSTALE 98;46 AVENUE DU DR ALBERT SCHWEITZER;;33600;PESSAC;0556465646;1;chirurgie
CHP SAINT GREGOIRE;CS 56816;6 BOULEVARD DE LA BOUTIERE;;35768;ST GREGOIRE;0299233337;2;BPCO
CHP SAINT GREGOIRE;CS 56816;6 BOULEVARD DE LA BOUTIERE;;35768;ST GREGOIRE;0299233337;2;Personnes Agées
CHP SAINT GREGOIRE;CS 56816;6 BOULEVARD DE LA BOUTIERE;;35768;ST GREGOIRE;0299233337;2;chirurgie
CHP SAINT GREGOIRE;CS 56816;6 BOULEVARD DE LA BOUTIERE;;35768;ST GREGOIRE;0299233337;2;insuffisance cardiaque
CHP SAINT GREGOIRE;CS 56816;6 BOULEVARD DE LA BOUTIERE;;35768;ST GREGOIRE;0299233337;2;maternité
CLINIQUE DE LA COTE D EMERAUDE;;1 RUE DE LA MAISON NEUVE;;35400;ST MALO;0223522020;2;chirurgie
HOPITAL NORD;CS 10217;BOULEVARD DE LA CHANTOURNE;;38043;GRENOBLE CEDEX 9;0476428121;1;AVC
HOPITAL NORD;CS 10217;BOULEVARD DE LA CHANTOURNE;;38043;GRENOBLE CEDEX 9;0476428121;1;BPCO
HOPITAL NORD;CS 10217;BOULEVARD DE LA CHANTOURNE;;38043;GRENOBLE CEDEX 9;0476428121;1;Personnes Agées
HOPITAL NORD;CS 10217;BOULEVARD DE LA CHANTOURNE;;38043;GRENOBLE CEDEX 9;0476428121;1;chirurgie
HOPITAL NORD;CS 10217;BOULEVARD DE LA CHANTOURNE;;38043;GRENOBLE CEDEX 9;0476428121;1;insuffisance cardiaque
HOPITAL NORD;CS 10217;BOULEVARD DE LA CHANTOURNE;;38043;GRENOBLE CEDEX 9;0476428121;1;maternité
HOPITAL NORD;CS 10217;BOULEVARD DE LA CHANTOURNE;;38043;GRENOBLE CEDEX 9;0476428121;1;plaies chroniques
HOPITAL SUD;CS 90338;AVENUE KIMBERLEY;;38434;ECHIROLLES CEDEX;0476098050;1;AVC
HOPITAL SUD;CS 90338;AVENUE KIMBERLEY;;38434;ECHIROLLES CEDEX;0476098050;1;chirurgie
POLYCLINIQUE SAINT PRIVAT;BP 90051;RUE DE LA MARGERIDE;;34760;BOUJAN SUR LIBRON;0467354600;2;chirurgie
POLYCLINIQUE SAINT PRIVAT;BP 90051;RUE DE LA MARGERIDE;;34760;BOUJAN SUR LIBRON;0467354600;2;insuffisance cardiaque
CLINIQUE DU DOCTEUR JEAN CAUSSE;;3 AVENUE TRAVERSE DE BEZIERS;;34440;COLOMBIERS;0467356321;2;chirurgie
POLYCLINIQUE PASTEUR;;3 RUE PASTEUR;;34120;PEZENAS;0467904142;2;chirurgie
CLINIQUE D ARCACHON;TSA 11100;AVENUE JEAN HAMEAU;;33164;LA TESTE DE BUCH CEDEX;0557722600;2;chirurgie
POLYCLINIQUE BORDEAUX RIVE DROITE;;24 RUE DES CAVAILLES;;33310;LORMONT;0826300484;2;chirurgie
POLYCLINIQUE BORDEAUX RIVE DROITE;;24 RUE DES CAVAILLES;;33310;LORMONT;0826300484;2;maternité
POLYCLINIQUE BORDEAUX CAUDERAN;QUARTIER LES PINS FRANCS;19 RUE JUDE;;33200;BORDEAUX;0556171616;2;Personnes Agées
POLYCLINIQUE BORDEAUX CAUDERAN;QUARTIER LES PINS FRANCS;19 RUE JUDE;;33200;BORDEAUX;0556171616;2;chirurgie
CLINIQUE SAINT JEAN;;36 AVENUE BOUISSON BERTRAND;;34093;MONTPELLIER CEDEX 5;0467612000;2;chirurgie
CLINIQUE SAINT JEAN;;36 AVENUE BOUISSON BERTRAND;;34093;MONTPELLIER CEDEX 5;0467612000;2;maternité
CLINIQUE DU PARC;B.P 20;50 RUE E COMBES QUAR DES GUILHEM;;34171;CASTELNAU LE LEZ;0467331331;2;chirurgie
CLINIQUE CLEMENTVILLE;;25 RUE DE CLEMENTVILLE;;34070;MONTPELLIER;0467067000;2;Personnes Agées
CLINIQUE CLEMENTVILLE;;25 RUE DE CLEMENTVILLE;;34070;MONTPELLIER;0467067000;2;chirurgie
CLINIQUE CLEMENTVILLE;;25 RUE DE CLEMENTVILLE;;34070;MONTPELLIER;0467067000;2;maternité
POLYCLINIQUE SAINT ROCH;CS 39001;43 RUE DU FAUBOURG ST JAUMES;;34967;MONTPELLIER CEDEX 2;0467618888;2;chirurgie
POLYCLINIQUE SAINT ROCH;CS 39001;43 RUE DU FAUBOURG ST JAUMES;;34967;MONTPELLIER CEDEX 2;0467618888;2;maternité
CLINIQUE VIA DOMITIA POLE DE SANTE;POLE SANTE LOUIS SERRE;CHEMIN DES ALICANTES;;34400;LUNEL;0467919200;2;chirurgie
POLYCLINIQUE SAINTE THERESE;;6 QUAI MAS DE COULET;;34200;SETE;0467463600;2;chirurgie
POLYCLINIQUE SAINTE THERESE;;6 QUAI MAS DE COULET;;34200;SETE;0467463600;2;insuffisance cardiaque
POLYCLINIQUE SAINTE THERESE;;6 QUAI MAS DE COULET;;34200;SETE;0467463600;2;maternité
CLINIQUE DU MILLENAIRE;CS 59523;220 BOULEVARD PENELOPE;;34960;MONTPELLIER CEDEX 2;0826888883;2;AVC
CLINIQUE DU MILLENAIRE;CS 59523;220 BOULEVARD PENELOPE;;34960;MONTPELLIER CEDEX 2;0826888883;2;BPCO
CLINIQUE DU MILLENAIRE;CS 59523;220 BOULEVARD PENELOPE;;34960;MONTPELLIER CEDEX 2;0826888883;2;Personnes Agées
CLINIQUE DU MILLENAIRE;CS 59523;220 BOULEVARD PENELOPE;;34960;MONTPELLIER CEDEX 2;0826888883;2;insuffisance cardiaque
HOPITAL PRIVE SEVIGNE;CS 27608;3 RUE DU CHENE GERMAIN;;35576;CESSON SEVIGNE CEDEX;0299255050;2;chirurgie
HOPITAL PRIVE SEVIGNE;CS 27608;3 RUE DU CHENE GERMAIN;;35576;CESSON SEVIGNE CEDEX;0299255050;2;insuffisance cardiaque
POLE SANTE LEONARD DE VINCI;BP 70560;1 AVENUE PROFESSEUR A.MINKOWSKI;;37175;CHAMBRAY LES TOURS CEDEX;0247222111;2;BPCO
POLE SANTE LEONARD DE VINCI;BP 70560;1 AVENUE PROFESSEUR A.MINKOWSKI;;37175;CHAMBRAY LES TOURS CEDEX;0247222111;2;Personnes Agées
POLE SANTE LEONARD DE VINCI;BP 70560;1 AVENUE PROFESSEUR A.MINKOWSKI;;37175;CHAMBRAY LES TOURS CEDEX;0247222111;2;chirurgie
POLE SANTE LEONARD DE VINCI;BP 70560;1 AVENUE PROFESSEUR A.MINKOWSKI;;37175;CHAMBRAY LES TOURS CEDEX;0247222111;2;insuffisance cardiaque
POLE SANTE LEONARD DE VINCI;BP 70560;1 AVENUE PROFESSEUR A.MINKOWSKI;;37175;CHAMBRAY LES TOURS CEDEX;0247222111;2;maternité
POLYCLINIQUE BORDEAUX NORD AQUITAINE;;15 RUE CLAUDE BOUCHER;;33300;BORDEAUX;0556437111;2;Personnes Agées
POLYCLINIQUE BORDEAUX NORD AQUITAINE;;15 RUE CLAUDE BOUCHER;;33300;BORDEAUX;0556437111;2;chirurgie
POLYCLINIQUE BORDEAUX NORD AQUITAINE;;15 RUE CLAUDE BOUCHER;;33300;BORDEAUX;0556437111;2;insuffisance cardiaque
POLYCLINIQUE BORDEAUX NORD AQUITAINE;;15 RUE CLAUDE BOUCHER;;33300;BORDEAUX;0556437111;2;maternité
POLYCLINIQUE BORDEAUX TONDU;;143 RUE DU TONDU;;33082;BORDEAUX CEDEX;0556002626;2;chirurgie
CLINIQUE MUTUALISTE LA SAGESSE;C.S. 44345;4 PLACE ST-GUENOLE;;35043;RENNES CEDEX;0299857575;1;chirurgie
CLINIQUE MUTUALISTE LA SAGESSE;C.S. 44345;4 PLACE ST-GUENOLE;;35043;RENNES CEDEX;0299857575;1;maternité
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;BP 127;;;38209;VIENNE CEDEX;0474313333;1;AVC
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;BP 127;;;38209;VIENNE CEDEX;0474313333;1;BPCO
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;BP 127;;;38209;VIENNE CEDEX;0474313333;1;Personnes Agées
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;BP 127;;;38209;VIENNE CEDEX;0474313333;1;chirurgie
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;BP 127;;;38209;VIENNE CEDEX;0474313333;1;insuffisance cardiaque
CENTRE HOSPITALIER LUCIEN HUSSEL VIENNE;BP 127;;;38209;VIENNE CEDEX;0474313333;1;maternité
CENTRE HOSPITALIER DE VOIRON;BP208;14 ROUTE DES GORGES;;38506;VOIRON CEDEX;0476057244;1;AVC
CENTRE HOSPITALIER DE VOIRON;BP208;14 ROUTE DES GORGES;;38506;VOIRON CEDEX;0476057244;1;BPCO
CENTRE HOSPITALIER DE VOIRON;BP208;14 ROUTE DES GORGES;;38506;VOIRON CEDEX;0476057244;1;Personnes Agées
CENTRE HOSPITALIER DE VOIRON;BP208;14 ROUTE DES GORGES;;38506;VOIRON CEDEX;0476057244;1;chirurgie
CENTRE HOSPITALIER DE VOIRON;BP208;14 ROUTE DES GORGES;;38506;VOIRON CEDEX;0476057244;1;insuffisance cardiaque
CENTRE HOSPITALIER DE VOIRON;BP208;14 ROUTE DES GORGES;;38506;VOIRON CEDEX;0476057244;1;maternité
CLINIQUE SAINT LOUIS;;PLACE JOSEPH BOUDOURESQUES;;34190;GANGES;0467816800;2;chirurgie
CLINIQUE SAINT LOUIS;;PLACE JOSEPH BOUDOURESQUES;;34190;GANGES;0467816800;2;maternité
CHRU RENNES SITE PONTCHAILLOU;;RUE HENRI LE GUILLOUX;;35033;RENNES;0299873016;1;AVC
CHRU RENNES SITE PONTCHAILLOU;;RUE HENRI LE GUILLOUX;;35033;RENNES;0299873016;1;BPCO
CHRU RENNES SITE PONTCHAILLOU;;RUE HENRI LE GUILLOUX;;35033;RENNES;0299873016;1;Personnes Agées
CHRU RENNES SITE PONTCHAILLOU;;RUE HENRI LE GUILLOUX;;35033;RENNES;0299873016;1;chirurgie
CHRU RENNES SITE PONTCHAILLOU;;RUE HENRI LE GUILLOUX;;35033;RENNES;0299873016;1;insuffisance cardiaque
CHRU RENNES SITE HOPITAL SUD;;16 BOULEVARD DE BULGARIE;;35033;RENNES;0299284321;1;AVC
CHRU RENNES SITE HOPITAL SUD;;16 BOULEVARD DE BULGARIE;;35033;RENNES;0299284321;1;BPCO
CHRU RENNES SITE HOPITAL SUD;;16 BOULEVARD DE BULGARIE;;35033;RENNES;0299284321;1;Personnes Agées
CHRU RENNES SITE HOPITAL SUD;;16 BOULEVARD DE BULGARIE;;35033;RENNES;0299284321;1;chirurgie
CHRU RENNES SITE HOPITAL SUD;;16 BOULEVARD DE BULGARIE;;35033;RENNES;0299284321;1;insuffisance cardiaque
CHRU RENNES SITE HOPITAL SUD;;16 BOULEVARD DE BULGARIE;;35033;RENNES;0299284321;1;maternité
CENTRE HOSPITALIER DU CHINONAIS;BP248;28 ROUTE DEPARTEMENTALE 751;;37500;ST BENOIT LA FORET;0247937572;1;insuffisance cardiaque
CENTRE HOSPITALIER DU CHINONAIS;BP248;28 ROUTE DEPARTEMENTALE 751;;37500;ST BENOIT LA FORET;0247937572;1;maternité
POLYCLINIQUE CHAMPEAU;;32 AVENUE ENSEIGNE ALBERTINI;;34500;BEZIERS CEDEX;0467091920;2;chirurgie
POLYCLINIQUE CHAMPEAU;;32 AVENUE ENSEIGNE ALBERTINI;;34500;BEZIERS CEDEX;0467091920;2;maternité
HOPITAL SAINT CLAIR HBT SETE;BP 475;BOULEVARD CAMILLE BLANC;;34207;SETE CEDEX;0467465757;1;BPCO
HOPITAL SAINT CLAIR HBT SETE;BP 475;BOULEVARD CAMILLE BLANC;;34207;SETE CEDEX;0467465757;1;Personnes Agées
HOPITAL SAINT CLAIR HBT SETE;BP 475;BOULEVARD CAMILLE BLANC;;34207;SETE CEDEX;0467465757;1;chirurgie
HOPITAL SAINT CLAIR HBT SETE;BP 475;BOULEVARD CAMILLE BLANC;;34207;SETE CEDEX;0467465757;1;insuffisance cardiaque
HOPITAL SAINT CLAIR HBT SETE;BP 475;BOULEVARD CAMILLE BLANC;;34207;SETE CEDEX;0467465757;1;maternité
CLINIQUE DU SPORT DE BORDEAUX MERIGNAC;;4 RUE GEORGES NEGREVERGNE;;33700;MERIGNAC CEDEX;0557206842;2;chirurgie
GROUPE HOSPIT MUTUALISTE DE GRENOBLE;;8 RUE DOCTEUR CALMETTE;;38028;GRENOBLE CEDEX 1;0476707000;1;AVC
GROUPE HOSPIT MUTUALISTE DE GRENOBLE;;8 RUE DOCTEUR CALMETTE;;38028;GRENOBLE CEDEX 1;0476707000;1;BPCO
GROUPE HOSPIT MUTUALISTE DE GRENOBLE;;8 RUE DOCTEUR CALMETTE;;38028;GRENOBLE CEDEX 1;0476707000;1;Personnes Agées
GROUPE HOSPIT MUTUALISTE DE GRENOBLE;;8 RUE DOCTEUR CALMETTE;;38028;GRENOBLE CEDEX 1;0476707000;1;chirurgie
GROUPE HOSPIT MUTUALISTE DE GRENOBLE;;8 RUE DOCTEUR CALMETTE;;38028;GRENOBLE CEDEX 1;0476707000;1;insuffisance cardiaque
GROUPE HOSPIT MUTUALISTE DE GRENOBLE;;8 RUE DOCTEUR CALMETTE;;38028;GRENOBLE CEDEX 1;0476707000;1;maternité
CENTRE D ENDOSCOPIE NORD ISERE;;37 AVENUE DU MEDIPOLE;;38300;BOURGOIN JALLIEU;0474280844;2;maternité
CENTRE HOSPITALIER PIERRE OUDOT BOURGOIN JALLIEU;BP 40348;30 AVENUE DU MEDIPOLE;;38302;BOURGOIN JALLIEU CEDEX;0474934511;1;AVC
CENTRE HOSPITALIER PIERRE OUDOT BOURGOIN JALLIEU;BP 40348;30 AVENUE DU MEDIPOLE;;38302;BOURGOIN JALLIEU CEDEX;0474934511;1;BPCO
CENTRE HOSPITALIER PIERRE OUDOT BOURGOIN JALLIEU;BP 40348;30 AVENUE DU MEDIPOLE;;38302;BOURGOIN JALLIEU CEDEX;0474934511;1;Personnes Agées
CENTRE HOSPITALIER PIERRE OUDOT BOURGOIN JALLIEU;BP 40348;30 AVENUE DU MEDIPOLE;;38302;BOURGOIN JALLIEU CEDEX;0474934511;1;chirurgie
CENTRE HOSPITALIER PIERRE OUDOT BOURGOIN JALLIEU;BP 40348;30 AVENUE DU MEDIPOLE;;38302;BOURGOIN JALLIEU CEDEX;0474934511;1;insuffisance cardiaque
CENTRE HOSPITALIER PIERRE OUDOT BOURGOIN JALLIEU;BP 40348;30 AVENUE DU MEDIPOLE;;38302;BOURGOIN JALLIEU CEDEX;0474934511;1;maternité
CENTRE HOSPITALIER DE LANGON;B.P. 60283;RUE PAUL LANGEVIN;;33212;LANGON CEDEX;0556634028;1;AVC
CENTRE HOSPITALIER DE LANGON;B.P. 60283;RUE PAUL LANGEVIN;;33212;LANGON CEDEX;0556634028;1;BPCO
