CENTRE DE SANTE DE L ALBANAIS;;26 RUE CHARLES DE GAULLE;;74150;RUMILLY;;;39
CENTRE DE SANTE DE BEHREN;CENTRE MEDICO SOCIAL;13 RUE DES VERGERS;;57460;BEHREN LES FORBACH;0387873108;;39
CENTRE DE SANTE POLYVALENT;;1 RUE PIERRE MAITRE;;57390;AUDUN LE TICHE;0382521018;;45
CENTRE DE SANTE POLYVALENT;;1 RUE PIERRE MAITRE;;57390;AUDUN LE TICHE;0382521018;;18
CENTRE DE SANTE DE FREYMING;;115 RUE DES ROMAINS;;57800;FREYMING MERLEBACH;0387047674;;45
CENTRE DE SANTE DE FREYMING;;115 RUE DES ROMAINS;;57800;FREYMING MERLEBACH;0387047674;;39
CENTRE DE SANTE DE SARREGUEMINES;;2 CHAUSSEE LOUVAIN;;57200;SARREGUEMINES;0387980175;;45
CENTRE DE SANTE DE HOMBOURG HAUT;CITE DES CHENES;5 RUE BELLE VUE;;57470;HOMBOURG HAUT;0387045340;;45
CENTRE DE SANTE DE ROUHLING;;16 RUE PASTEUR;;57520;ROUHLING;0387092302;;39
CENTRE DE SANTE DE COCHEREN;;RUE DES AUBEPINES;;57800;COCHEREN;0387044440;;45
CENTRE DE SANTE DE PETITE ROSSELLE;;15 PLACE DE LA VICTOIRE;;57540;PETITE ROSSELLE;0387875880;;45
CENTRE DE SANTE DE PETITE ROSSELLE;;15 PLACE DE LA VICTOIRE;;57540;PETITE ROSSELLE;0387875880;;39
CENTRE DE SANTE DE PETITE ROSSELLE;;85 RUE HUBER;;57540;PETITE ROSSELLE;0387876207;;45
CENTRE DE SANTE DE FORBACH;FORBACH;5 RUE DES MOULINS;;57600;FORBACH;0387850890;;45
CENTRE DE SANTE DE SPICHEREN;;21 RUE DU ROUSSILLON;;57350;SPICHEREN;0387876884;;45
CENTRE DE SANTE;;238 RUE DU PUITS STE STEPHANIE;;57350;SCHOENECK;0387856908;;45
CENTRE DE SANTE DE BEHREN LES FORBACH;;2 RUE DES CEVENNES;;57460;BEHREN LES FORBACH;0387873074;;45
CENTRE DE SANTE DE BEHREN LES FORBACH;;2 RUE DES CEVENNES;;57460;BEHREN LES FORBACH;0387873074;;39
CENTRE DE SANTE DE GROSBLIEDERSTROFF;;18 RUE DU 18 FEVRIER;;57520;GROSBLIEDERSTROFF;0387091196;;45
CENTRE DE SANTE DE CREUTZWALD;;84 RUE DE LA GARE;;57150;CREUTZWALD;0387930051;;45
CENTRE DE SANTE DE CREUTZWALD;;84 RUE DE LA GARE;;57150;CREUTZWALD;0387930051;;18
CENTRE DE SANTE DE CREUTZWALD;;84 RUE DE LA GARE;;57150;CREUTZWALD;0387930051;;39
CENTRE DE SANTE DE HAM SOUS VARSBERG;;127 RUE DE HAM;;57880;HAM SOUS VARSBERG;0387931243;;45
CENTRE DE SANTE DE HAM SOUS VARSBERG;;127 RUE DE HAM;;57880;HAM SOUS VARSBERG;0387931243;;39
CENTRE DE SANTE DE FALCK;;1 RUE DE LA GARE;;57550;FALCK;0387931848;;45
CENTRE DE SANTE POLYVALENT DE OTTANGE;;27 RUE L'USINE;;57840;OTTANGE;0382505569;;45
CENTRE DE SANTE POLYVALENT DE OTTANGE;;27 RUE L'USINE;;57840;OTTANGE;0382505569;;39
CENTRE DE SANTE POLYVALENT SAINTE MARIE;;16 RUE DES ANEMONES;;57255;STE MARIE AUX CHENES;0387619034;;45
CENTRE DE SANTE POLYVALENT SAINTE MARIE;;16 RUE DES ANEMONES;;57255;STE MARIE AUX CHENES;0387619034;;39
CENTRE DE SANTE RAPHAEL;;82 RUE NATIONALE;;49660;TORFOU;0241465425;;39
CENTRE DE SANTE RAPHAEL;;82 RUE NATIONALE;;49660;TORFOU;0241465425;;34
CENTRE DE SOINS MEDICAL SOCIAL SECOURS MIN;BP30108;258 RUE FERDINAND VEST;;49800;TRELAZE CEDEX;0241340511;;45
CENTRE DE SOINS MEDICAL SOCIAL SECOURS MIN;BP30108;258 RUE FERDINAND VEST;;49800;TRELAZE CEDEX;0241340511;;39
CENTRE DE SANTE A AUBOUE DE CARMI EST;;10 PARC LEONOV;;54580;AUBOUE;0382221130;;39
CENTRE DE SANTE DE JARNY CARMI EST;;20 RUE DU POINT DU JOUR;;54800;JARNY;0382331526;;45
CENTRE DE SANTE DE JARNY CARMI EST;;20 RUE DU POINT DU JOUR;;54800;JARNY;0382331526;;39
CENTRE DE SANTE DE JOUDREVILLE CARMI EST;CITE DU NORD EST;RUE DE LA PISCINE;;54490;JOUDREVILLE;0382219280;;45
CENTRE DE SANTE TUCQUEGNIEUX CARMI EST;;54 RUE DU CASTEL;;54640;TUCQUEGNIEUX;0382205555;;45
CENTRE DE SANTE TUCQUEGNIEUX CARMI EST;;54 RUE DU CASTEL;;54640;TUCQUEGNIEUX;0382205555;;39
CENTRE DE SANTE DE JOEUF CARMI EST;;50 RUE PIERRE DE BAR;;54240;JOEUF;0382465500;;45
CENTRE DE SANTE DE BOULIGNY CARMI EST;;59 RUE DE LA LIBERATION;;55240;BOULIGNY;0329879221;;45
CENTRE DE SOINS DENTAIRES DE FAREBERSVILLER;;59 AVENUE VICTOR HUGO;;57450;FAREBERSVILLER;0387913128;;18
CENTRE DE SOINS DENTAIRES DE FAREBERSVILLER;;59 AVENUE VICTOR HUGO;;57450;FAREBERSVILLER;0387913128;;19
CENTRE DE SANTE POLYVALENT CARMAUX;C.M.S.;RUE CARMAUX;;57800;FREYMING MERLEBACH;0387292829;;45
CENTRE DE SANTE POLYVALENT CARMAUX;C.M.S.;RUE CARMAUX;;57800;FREYMING MERLEBACH;0387292829;;59
CENTRE DE SANTE POLYVALENT CARMAUX;C.M.S.;RUE CARMAUX;;57800;FREYMING MERLEBACH;0387292829;;70
CENTRE DE SANTE POLYVALENT CARMAUX;C.M.S.;RUE CARMAUX;;57800;FREYMING MERLEBACH;0387292829;;56
CENTRE DE SANTE POLYVALENT CARMAUX;C.M.S.;RUE CARMAUX;;57800;FREYMING MERLEBACH;0387292829;;18
CENTRE DE SANTE POLYVALENT CARMAUX;C.M.S.;RUE CARMAUX;;57800;FREYMING MERLEBACH;0387292829;;39
CENTRE DE SANTE POLYVALENT CARMAUX;C.M.S.;RUE CARMAUX;;57800;FREYMING MERLEBACH;0387292829;;22
CENTRE DE SANTE DE SAINT AVOLD;;1 RUE BRACK;;57500;ST AVOLD;0387921836;;45
CENTRE DE SANTE DE SAINT AVOLD;;1 RUE BRACK;;57500;ST AVOLD;0387921836;;39
CENTRE DE SANTE POLYVALENT;;12 RUE FOCH;;57490;L HOPITAL;0387937680;;45
CENTRE DE SANTE POLYVALENT;;12 RUE FOCH;;57490;L HOPITAL;0387937680;;18
CENTRE DE SANTE POLYVALENT;;12 RUE FOCH;;57490;L HOPITAL;0387937680;;39
CENTRE DE SOINS INFIRMIERS ANDOUILLE;;ROUTE D'ALEXAIN;;53240;ANDOUILLE;0243697326;;39
CENTRE DE SOINS INFIRMIERS SAINT PIERRE LA COUR;;1 RUE DES GENETS;;53410;ST PIERRE LA COUR;0243018393;;39
CENTRE DE SOINS INFIRMIERS MESLAY DU MAINE;;4 RUE CHEVREUL;;53170;MESLAY DU MAINE;0243984011;;39
CDS INFIRMIERS SAINTE FAMILLE;;1 RUE D'IENA;;56300;PONTIVY;0297791406;;39
CENTRE DE SOINS INFIRMIERS;;39 RUE DES JARDINS;;57185;CLOUANGE;0387670845;;39
A C S I SAINT VINCENT DE PAUL;;2 RUE DU MARECHAL FOCH;;57200;SARREGUEMINES;0387280474;;39
CDS INFIRMIER DE MAURON;;1 AVENUE DU GRAND MOULIN;;56430;MAURON;0297226251;;39
CENTRE DE SANTE LONGEVILLE SAINT AVOLD;;20 RUE DU GENERAL DE GAULLE;;57740;LONGEVILLE LES ST AVOLD;0387924334;;45
CENTRE DE SANTE POLYVALENT;CHATEAU MASSING;12 RUE JEAN MOULIN;;57510;PUTTELANGE AUX LACS;0387096025;;45
CENTRE DE SANTE POLYVALENT;CHATEAU MASSING;12 RUE JEAN MOULIN;;57510;PUTTELANGE AUX LACS;0387096025;;39
CENTRE DE SANTE POLYVALENT;ZONE COMMERCIALE;RUE DE KNUTANGE;;57440;ALGRANGE;0382858077;;45
CENTRE DE SANTE POLYVALENT;ZONE COMMERCIALE;RUE DE KNUTANGE;;57440;ALGRANGE;0382858077;;39
CENTRE DE SANTE POLYVALENT SAINTE SEGOLENE;;31 RUE GEORGES WODLI;;57250;MOYEUVRE GRANDE;0387585380;;45
CENTRE DE SANTE POLYVALENT SAINTE SEGOLENE;;31 RUE GEORGES WODLI;;57250;MOYEUVRE GRANDE;0387585380;;39
CENTRE DE SANTE POLYVALENT;.;63 RUE DE BRETAGNE;;57690;CREHANGE;0387943571;;45
CENTRE DE SANTE POLYVALENT;.;63 RUE DE BRETAGNE;;57690;CREHANGE;0387943571;;39
CENTRE DE SANTE POLYVALENT;;6 PLACE SAINTE MARTHE;;57350;STIRING WENDEL;0387874726;;45
CENTRE DE SANTE POLYVALENT;;6 PLACE SAINTE MARTHE;;57350;STIRING WENDEL;0387874726;;39
CENTRE DE SANTE POLYVALENT;NUMERO 17 A;177 RUE PRINCIPALE;;57490;CARLING;;;45
CENTRE DE SOINS DENTAIRES SSM SAINT AVOLD;;5 RUE FOCH RES PORTE ST LUC;;57500;ST AVOLD;0387920241;;18
CENTRE DE SANTE AMELIE 1 WITELSHEIM;;95 RUE DE MULHOUSE;;68310;WITTELSHEIM;0389550330;;45
CENTRE DE SANTE AMELIE 1 WITELSHEIM;;95 RUE DE MULHOUSE;;68310;WITTELSHEIM;0389550330;;39
CENTRE DE SANTE POLYVALENT ENSISHEIM;;23 FAUBOURG DE BELFORT;;68190;ENSISHEIM;0389810261;;45
CENTRE DE SANTE POLYVALENT ENSISHEIM;;23 FAUBOURG DE BELFORT;;68190;ENSISHEIM;0389810261;;39
CENTRE DE SANTE POLYVALENT WITTENHEIM;;26 RUE MAL DE LATTRE DE TASSIGNY;;68270;WITTENHEIM;0389527532;;45
CENTRE DE SANTE POLYVALENT WITTENHEIM;;26 RUE MAL DE LATTRE DE TASSIGNY;;68270;WITTENHEIM;0389527532;;39
CENTRE DE SANTE POLYVALENT STAFFELFELDEN;;2 RUE DU LUTIN;;68850;STAFFELFELDEN;0389552030;;45
CENTRE DE SANTE POLYVALEN FELDKIRCH;;23 RUE LAFER;;68540;FELDKIRCH;0389481264;;45
CENTRE DE SANTE DENTAIRE STAFFELFELDEN;;2 RUE DU CHAPERON ROUGE;;68850;STAFFELFELDEN;0389550363;;18
CENTRE DE SANTE DENTAIRE WITTELSHEIM;2 A RUE JOSEPH VOGT;;;68310;WITTELSHEIM;0389551031;;18
CENTRE DE SOINS INFIRMIERS DE L ALSAD;;22 RUE SAINTE ODILE;;54600;VILLERS LES NANCY;0383270838;;39
CENTRE DE SOINS INFIRMIERS CHERBOURG;;260 RUE DES NOISETIERS;;50110;TOURLAVILLE;0233536957;;39
CENTRE DE SANTE DE MOIRANS;;122 RUE DE LA REPUBLIQUE;;38430;MOIRANS;0476354090;;39
CSP SAINT MARTIN D HERES;DOMAINE UNIVERSITAIRE;180 RUE DE LA PISCINE;;38402;ST MARTIN D HERES CEDEX;0476824070;;45
CSM DU CPEF EYBENS;;29 RUE VICTOR HUGO;;38320;EYBENS;0476593769;;45
CSM DU CPEF SAINT EGREVE;IMMEUBLE LE FIE;2 RUE DU 19 MARS 1962;;38120;ST EGREVE;0476753304;;45
CSM DU CPEF BOURGOIN;;14 PLACE ALBERT SCHWEITZER;;38300;BOURGOIN JALLIEU;0474283022;;45
CSM DU CPEF BOURGOIN;;14 PLACE ALBERT SCHWEITZER;;38300;BOURGOIN JALLIEU;0474283022;;71
CSM DU CPEF GRENOBLE;;30 BOULEVARD GAMBETTA;;38000;GRENOBLE;0476879461;;45
CSM DU CPEF VILLEFONTAINE;B.P. 3;PLACE LEON BLUM;;38091;VILLEFONTAINE CEDEX;0474967899;;45
CENTRE MUTUALISTE SANTE DENTAIRE;MUTUELLE FAMILIALE BP1317;26 AVENUE DE VERDUN;;41013;BLOIS CEDEX;0254780446;;18
CENTRE MUTUALISTE DE SANTE DENTAIRE;BP 1317;26 AVENUE DE VERDUN;;41013;BLOIS CEDEX;0254890101;;18
CENTRE DE SANTE DENTAIRE;;1 COUR DE L'ABBAYE;;41100;VENDOME;0254800390;;18
CENTRE DE SANTE DENTAIRE;;6 RUE PORTE BRUAULT;;41200;ROMORANTIN LANTHENAY;0254767906;;18
CENTRE DE SOINS DENTAIRES;;5 QUAI DE LA SAUSSAYE;;41000;BLOIS;0254705956;;18
CENTRE DE SANTE DU PLANNIG FAMILIAL 45;;6 RUE DU BRESIL;;45000;ORLEANS;0238700020;;45
CENTRE DE SANTE DU PLANNIG FAMILIAL 45;;6 RUE DU BRESIL;;45000;ORLEANS;0238700020;;71
CENTRE DE PLANIFICATION;CENTRE SOCIAL DES MONTOIR;RUE DES LORIOTS;;45500;GIEN;;;37
CENTRE DE SANTE DE LA TOUR DU PIN;;23 BOULEVARD GAMBETTA;;38110;LA TOUR DU PIN;0474833658;;39
CENTRE DE SANTE DE ROUSSILLON;;RUE GASTON MONMOUSSEAU;;38150;ROUSSILLON;0474862503;;39
CENTRE DE SANTE DE CHATTE;;PLACE DU CHAMP DE MARS;;38160;CHATTE;0476382635;;39
CENTRE DE SANTE DES ROCHES DE CONDRIEU;;21 RUE VICTOR HUGO;;38370;LES ROCHES DE CONDRIEU;0474564226;;39
CSP GRENOBLE;ESPACE MOUNIER;19 AVENUE MARCELLIN BERTHELOT;;38000;GRENOBLE;0456380910;;51
CENTRE DE SANTE DE MONTRICHARD;;8 RUE BASSE DE NANTEUIL;;41406;MONTRICHARD CEDEX;0254712400;;45
CENTRE DE PLANIFICATION;;26 RUE DE LA PONTONNERIE;;45200;MONTARGIS;0238930384;;45
CENTRE DE SANTE DENTAIRE;BP 67402;5 RUE DU CHARIOT;;45074;ORLEANS CEDEX 2;0238538636;;18
CENTRE DE SANTE DENTAIRE;BP 67402;5 RUE DU CHARIOT;;45074;ORLEANS CEDEX 2;0238538636;;19
CENTRE DE SANTE DENTAIRE MUTUALISTE;;577 RUE MARCEL BELOT;;45160;OLIVET;;;18
CENTRE DE SANTE DOMENE;RESIDENCE LES PINS;222 RUE EMILE BLANC;;38420;DOMENE;0476770517;;39
CENTRE DE SANTE ABBE GREGOIRE;;53 RUE ABBE GREGOIRE;;38000;GRENOBLE;0476962765;;39
CENTRE DE SOINS INFIRMIERS SAINT CHAMOND;;37 RUE ALSACE LORRAINE;;42400;ST CHAMOND;0477292300;;39
CENTRE DE SOINS INFIRMIERS NOTRE DAME DU BON SECOURS;;79 RUE DES ALLIES;;42000;ST ETIENNE;0477329229;;39
CENTRE DE SOINS INFIRMIERS BOURG ARGENTAL;;5B RUE DU DOCTEUR MOULIN;;42220;BOURG ARGENTAL;0477396416;;39
CENTRE DE SOINS INFIRMIERS LA RICAMARIE;;1 RUE JULES FERRY;;42150;LA RICAMARIE;0477571676;;45
CENTRE DE SOINS INFIRMIERS LA RICAMARIE;;1 RUE JULES FERRY;;42150;LA RICAMARIE;0477571676;;39
CENTRE DE SOINS INFIRMIERS MONTBRISON;;2 RUE DES JARDINS;;42600;MONTBRISON;0477581820;;39
CSP CHAMBON FEUGEROLLES;;20 RUE DE LA REPUBLIQUE;;42500;LE CHAMBON FEUGEROLLES;0477101910;;45
CSP CHAMBON FEUGEROLLES;;20 RUE DE LA REPUBLIQUE;;42500;LE CHAMBON FEUGEROLLES;0477101910;;39
CENTRE DE SANTE DENTAIRE;;3 ALLEE DU DOCTEUR GASTELLIER;;45200;MONTARGIS;0238858214;;18
CENTRE DE SANTE DENTAIRE;;RUE BECQUEREL;;45800;ST JEAN DE BRAYE;0238838190;;18
CENTRE DE SANTE DENTAIRE;;RUE BECQUEREL;;45800;ST JEAN DE BRAYE;0238838190;;19
CENTRE DE SANTE MONTESQUIEU;;16 RUE DOCTEUR BORDIER;;38100;GRENOBLE;0476433805;;39
CENTRE DE PLANIFICATION LA TOUR DU PIN;IMM.PRE CATELAND ALLEE 1;;;38110;LA TOUR DU PIN;0474975344;;45
CENTRE DE PLANIFICATION LA TOUR DU PIN;IMM.PRE CATELAND ALLEE 1;;;38110;LA TOUR DU PIN;0474975344;;71
CENTRE DE SANTE SAINT CLAUDE;;8 PLACE CHRISTIN;;39200;ST CLAUDE;0384450865;;39
CENTRE DE SOINS DENTAIRES MABLY;;RUE BEAUMARCHAIS;;42300;MABLY;0477704646;;18
CENTRE DE SOINS DENTAIRES BOEN;;44 RUE DE LA CHAUX;;42130;BOEN;0477973737;;18
CENTRE DE SOINS DENTAIRES SAINT ETIENNE;;70 RUE DES ACIERIES;;42000;ST ETIENNE;0477935350;;18
CENTRE DE SOINS DENTAIRES SAVIGNEUX;;122 RUE DE LYON;;42600;SAVIGNEUX;0477587303;;18
CENTRE DE SANTE MEDICAL DE L ECHO;;6 RUE DE LA GARE;;44402;REZE;;;51
CENTRE DE SANTE PLURIDISCIPLINAIRE;CS90040;5 RUE BOCQUEL;;49055;ANGERS CEDEX 02;0240328525;;51
CENTRE DE SANTE PLURIDISCIPLINAIRE;POLE SANTE SUD DU MANS;34 RUE DE GUETTELOUP;;72000;LE MANS;0272004072;;51
CENTRE DE SOINS INFIRMIER MOUCHARD ET SA REGION;;11 RUE DE STRASBOURG;;39330;MOUCHARD;0384738325;;39
CENTRE DE SOINS INFIRMIER A DOMICILE CHAMPAGNOLE;LES PLEIADES BAT 2;54 CHEMIN CERTAUD;;39300;CHAMPAGNOLE;0384523959;;39
CSM SAINT PRIEST EN JAREZ;;18 RUE CHARLES DE GAULLE;;42270;ST PRIEST EN JAREZ;0477910386;;51
CENTRE DE SOINS INFIRMIERS LE COTEAU;;6 RUE AUGUSTE BOUSSON;;42120;LE COTEAU;0477681212;;45
CENTRE DE SOINS INFIRMIERS LE COTEAU;;6 RUE AUGUSTE BOUSSON;;42120;LE COTEAU;0477681212;;60
CENTRE DE SOINS INFIRMIERS LE COTEAU;;6 RUE AUGUSTE BOUSSON;;42120;LE COTEAU;0477681212;;39
CENTRE DE SANTE MEDICAL NEPHROLOGIQUE;POLE SANTE DES OLONNES;RUE JACQUES MONOD;;85109;LES SABLES D OLONNE CEDEX;;;51
CENTRE DE SOINS DE PORNIC;;35 RUE DE LA DETTE;;44210;PORNIC;0240822287;;39
CENTRE INTERCOM DES LOGES;;40 AVENUE ALBERT VIGER;;45110;CHATEAUNEUF SUR LOIRE;0238821833;;45
CSP SAINT ETIENNE TARENTAIZE;;7 AVE AUGUSTIN DUPRE;;42029;ST ETIENNE CEDEX1;0477435952;;45
CSP SAINT ETIENNE TARENTAIZE;;7 AVE AUGUSTIN DUPRE;;42029;ST ETIENNE CEDEX1;0477435952;;70
CSP SAINT ETIENNE TARENTAIZE;;7 AVE AUGUSTIN DUPRE;;42029;ST ETIENNE CEDEX1;0477435952;;56
CSP SAINT ETIENNE TARENTAIZE;;7 AVE AUGUSTIN DUPRE;;42029;ST ETIENNE CEDEX1;0477435952;;6
CSP LA RICAMARIE;;5 RUE JULES FERRY;;42150;LA RICAMARIE;0477574902;;45
CSP LA RICAMARIE;;5 RUE JULES FERRY;;42150;LA RICAMARIE;0477574902;;39
CSP ROCHE LA MOLIERE;;10 RUE DU PROFESSEUR CALMETTE;;42230;ROCHE LA MOLIERE;0477906223;;45
CENTRE DE SANTE FILIERIS;LES GANNES;29 RUE DES MYOSOTIS;;63750;MESSEIX;0473214198;;45
CENTRE DE SANTE FILIERIS;BP 53;44 RUE DES BRANDES;;63700;ST ELOY LES MINES;0473852029;;18
CENTRE DE SOINS INFIRMIERS ROANNE;;11 RUE DU MAYOLLET;;42300;ROANNE;0477720049;;39
CENTRE ECHOGRAPHIE DU MARAIS;;1240 GR .;;;;;;71
CENTRE ECHOGRAPHIE DU MARAIS;;14 RUE MOULIN PAILLASSON;;42300;ROANNE;0680082967;;45
CENTRE ECHOGRAPHIE DU MARAIS;;14 RUE MOULIN PAILLASSON;;42300;ROANNE;0680082967;;71
CENTRE DE SOINS INFIRMIERS BOUAYE LES SORINIERES;;1 RUE MADELEINE JORET;;44830;BOUAYE;0240326162;;39
CENTRE DE SOINS INFIRMIERS ANCENIS;;330 BOULEVARD DOCTEUR MOUTEL;;44150;ANCENIS;0240830298;;39
CENTRE DE SOINS INFIRMIERS SECTION BRIERE;;138 RUE JOLIOT CURIE;;44720;ST JOACHIM;0240884302;;39
CENTRE DE SOINS INFIRMIERS DERVAL ROUGE;;1 RUE NOTRE DAME;;44660;ROUGE;0240287013;;39
CENTRE DE SOINS INFIRMIERS VARADES;;138 RUE DU PARC;;44370;VARADES;0240983365;;39
CENTRE DE SOINS INFIRMIERS BELLEVUE;MAISON DE LA MUTUALITE;6 RUE DE SAINT SERVAIN;;44800;ST HERBLAIN;0240464318;;39
CENTRE DE SOINS INFIRMIERS DOULON;;32 BOULEVARD AUGUSTE PENEAU;;44300;NANTES;0240494529;;39
CENTRE DE SOINS INFIRMIERS COUERON;;BOULEVARD FRANCOIS BLANCHO;;44220;COUERON;0240861457;;39
CENTRE DE SOINS INFIRMIERS BOISSIERE;;7 RUE SANTOS DUMONT;;44300;NANTES;0240591902;;39
CENTRE DE SOINS INFIRMIERS INDRE;;12 QUAI LANGLOIS;;44610;INDRE;0240860372;;39
CENTRE DE SOINS INFIRMIERS NANTES CHAMP DE TIR;;16 RUE DU CHAMP DE TIR;;44300;NANTES;0240499704;;39
CENTRE DE SOINS INFIRMIERS ORVAULT;;5 RUE ROBERT LE RICOLAIS;;44700;ORVAULT;0240631100;;39
CENTRE DE SANTE DU SILLON;;92 RUE DE L'ANGEVINIERE;;44800;ST HERBLAIN;0240630422;;39
CENTRE DE SOINS INFIRMIERS NANTES CONSTITUTION;;8 RUE DE LA CONSTITUTION;;44100;NANTES;0240951087;;39
CENTRE DE SOINS DE NORT SUR ERDRE;;332 RUE DU GENERAL LECLERC;;44390;NORT SUR ERDRE;0240721167;;39
CENTRE DE SOINS INFIRMIERS ASSIRNO;;IMPASSE DES TERRASSES DE LA CHESN;;44170;NOZAY;0240794112;;39
CENTRE DE SOINS INFIRMIERS COEUR PAYS DE RETZ;;PLACE DU 18 JUIN 1940;;44680;STE PAZANNE;0240024779;;39
CENTRE DE SOINS INFIRMIERS SOIN SANTE;POLE SERVICE A LA PERSONNE;12 RUE BLANDEAU;;44320;ST PERE EN RETZ;0240217088;;39
CENTRE DE SOINS INFIRMIERS AIGREFEUILLE;;42 RUE DE LA FILEE;;44140;AIGREFEUILLE SUR MAINE;0240038074;;39
CENTRE DE SOINS INFIRMIERS SANTE A DOMICILE;;BOULEVARD DU CALVAIRE;;44270;MACHECOUL;0240785008;;39
CENTRE DE SOINS INFIRMIERS;BP 90059;AVENUE DES CARMES;;46100;FIGEAC;0565340071;;39
CENTRE DE SANTE INFIRMIERS;;498 RUE WILSON;;46000;CAHORS;0565351151;;39
CENTRE DE SOINS INFIRMIERS COMMUNAL;;164 RUE PASTEUR;;39220;LES ROUSSES;0384603119;;39
MUTUALISTE DU JURA CENTRE DE SOINS DENTAIRES MOU;MAISON MEDICALE DU VAL D';11 RUE DE STRASBOURG;;39330;MOUCHARD;;;18
CENTRE DE SOINS INFIRMIERS TAVAUX;;2 AVENUE DE L'EUROPE;;39500;TAVAUX;0384811376;;39
CENTRE DE SANTE DENTAIRE MUTUALISTE DOLE;;40 BOULEVARD WILSON;;39100;DOLE;0384823620;;18
CSP LYON;;7 RUE JEAN MARIE CHAVANT;;69007;LYON;0472768866;;45
CSP LYON;;7 RUE JEAN MARIE CHAVANT;;69007;LYON;0472768866;;39
CENTRE DE SANTE DENTAIRE MUTUALISTE CHAMPAGNOLE;;11 RUE GENERAL LECLERC;;39300;CHAMPAGNOLE;0384520517;;18
CENTRE DE SANTE DENTAIRE MUTUALISTE LONS;;230 RUE REGARD;;39000;LONS LE SAUNIER;0384862000;;18
CENTRE DE SANTE DENTAIRE MUTUALISTE LONS;;230 RUE REGARD;;39000;LONS LE SAUNIER;0384862000;;19
CSM SAINT ETIENNE;BP 40160;108 RUE DE L'AVENIR;;42351;LA TALAUDIERE CEDEX;0477476329;;45
CSM SAINT ETIENNE;BP 40160;108 RUE DE L'AVENIR;;42351;LA TALAUDIERE CEDEX;0477476329;;43
CSM SAINT ETIENNE;BP 40160;108 RUE DE L'AVENIR;;42351;LA TALAUDIERE CEDEX;0477476329;;67
CSM MICHELET;BP 40160;108 RUE DE L'AVENIR;;42351;LA TALAUDIERE CEDEX;0477324537;;71
CSM MICHELET;BP 40160;108 RUE DE L'AVENIR;;42351;LA TALAUDIERE CEDEX;0477324537;;73
CSM MICHELET;BP 40160;108 RUE DE L'AVENIR;;42351;LA TALAUDIERE CEDEX;0477324537;;67
CSM MICHELET;BP 40160;108 RUE DE L'AVENIR;;42351;LA TALAUDIERE CEDEX;0477324537;;37
CENTRE DE SOINS DENTAIRES DORIAN;BP 40160;108 RUE DE L'AVENIR;;42351;LA TALAUDIERE CEDEX;0477109708;;18
CENTRE DE SOINS DENTAIRES SAINT CHAMOND;BP 40160;108 RUE DE L AVENIR;;42351;LA TALAUDIERE CEDEX;0477476325;;18
CENTRE DE SOINS DENTAIRES MICHELET;BP 40160;108 RUE DE L AVENIR;;42351;LA TALAUDIERE CEDEX;0477257332;;18
CENTRE DE SOINS INFIRMIERS CHATEAUBRIANT;;69 ESPLANADE DES TERRASSES;;44110;CHATEAUBRIANT;0240281153;;39
CENTRE DE SOINS INFIRMIERS SAINT SEBASTIEN SUR LOIRE;LE LEZARD;3 RUE DU GENERAL DUEZ;;44230;ST SEBASTIEN SUR LOIRE;0240341003;;39
CENTRE DE SOINS DU SACRE COEUR;;39 RUE DE LA COLONNE;;47000;AGEN;0553473176;;39
CENTRE DE SOINS DE RODRIGUES;;13 RUE DU QUINAUT;;47000;AGEN;0553481342;;39
CENTRE DE SOINS INFIRMIERS SAINT ETIENNE SITE SOLEIL;AIMV CSI;4 RUE BEAUNIER;;42000;ST ETIENNE;0477331294;;39
CENTRE DE SOINS INFIRMIERS CHAZELLES;AIMV CSI;22 RUE JEAN JAURES;;42140;CHAZELLES SUR LYON;0477542590;;39
CENTRE DE SOINS INFIRMIERS SAINT ETIENNE SITE VALBENOITE;AIMV CSI;17 RUE DES TEINTURIERS;;42100;ST ETIENNE;0477818070;;39
CENTRE DE SANTE DENTAIRE MUTUALISTE;;29 RUE VICTOR HUGO;;40100;DAX;0558585868;;18
CENTRE DE SANTE DENTAIRE MUTUALISTE;BP 76;14 RUE DU 4 SEPTEMBRE;;40000;MONT DE MARSAN;0558858888;;18
CENTRE DE SOINS DENTAIRES ROANNE;;26 PLACE DES PROMENADES;;42321;ROANNE CEDEX;0477444050;;18
CENTRE DE SOINS DENTAIRES SAINT ETIENNE;;5 PARV PIERRE LAROQUE;;42000;ST ETIENNE;0427406397;;18
CENTRE DE SOINS DENTAIRES ROANNE;;19 RUE BENOIT MALON;;42335;ROANNE CEDEX;0477689933;;18
CENTRE DE SANTE DENTAIRE MUTUALISTE;;77 AVENUE JEAN JAURES;;47200;MARMANDE;0553209349;;18
CENTRE DE SANTE DENTAIRE MUTUALISTE;CTRE D'ACTIVITES A FRANCE;26 AVENUE DE FUMEL;;47300;VILLENEUVE SUR LOT;0553402316;;18
CENTRE DE SANTE DENTAIRE MUTUALISTE;;259 AVENUE DU GENERAL LECLERC;;47000;AGEN;0553777675;;18
CENTRE DE SOINS INFIRMIERS;;2 RUE RENE VIELLE;;40270;GRENADE SUR L ADOUR;0558459281;;39
CENTRE DE SOINS PLATEAU VELLAVE;MAISON BREYSSE;;;43490;COSTAROS;0471571873;;39
